-9.720869074,-5.85821025
-9.15531659,-5.866054125
-8.975399015,-6.27829244
-9.18676853,-6.322919155
-8.990910466,-6.287023263
-9.180049915,-5.465880973
-8.961341374,-5.718625518
-9.710883149,-5.912148022
-9.699645933,-5.853618082
-9.596123467,-6.156760538
-8.87514845,-5.475748313
-9.33757785,-5.518274521
-9.573215039,-5.72831546
-9.685534927,-6.333794963
-9.083520787,-6.062085677
-9.405778112,-5.94973002
-9.129040927,-5.763588756
-8.826970496,-5.555669849
-9.271320306,-5.93526592
-9.565042365,-5.796377858
-9.348198942,-5.772589408
-9.076896262,-5.666659522
-9.146617574,-6.111224798
-9.393168479,-6.141456859
-9.382058782,-6.124985597
-8.987081919,-5.975513994
-9.302520209,-5.865200829
-9.473729942,-5.913226839
-9.572107136,-6.005322471
-9.022793243,-5.88050628
-8.87826733,-5.931241053
-8.894161258,-5.968647081
-9.457181333,-5.827271291
-9.149128896,-5.584727062
-8.848528862,-5.472098145
-9.699186732,-5.721633016
-9.476486168,-4.871071745
-9.680472496,-4.790397368
-9.729830027,-5.066576547
-8.988214578,-4.890538447
-8.95283158,-5.134470219
-9.543043422,-5.194999919
-9.39667254,-4.865734139
-9.581215404,-5.425352205
-9.339480582,-5.178175768
-9.416696487,-5.362475089
-9.369340707,-5.194375578
-9.326989249,-5.112698949
-9.31098467,-4.808519526
-9.731346852,-5.287639671
-9.46195265,-5.088564894
-9.619679474,-5.189506208
-9.037414401,-5.118467178
-9.107316804,-4.699442765
-8.914612474,-5.274130871
-9.66398714,-4.856623068
-9.363004689,-5.173803071
-9.062675453,-5.157971534
-8.945070449,-4.68084902
-9.465893372,-4.908683435
-9.309523322,-4.603205988
-9.313713649,-4.950181372
-9.108935465,-4.877015836
-9.309723472,-5.151528826
-9.364295976,-5.189407629
-9.318318279,-4.936592657
-9.054280486,-4.963439233
-9.611982169,-4.849763475
-9.208571314,-5.250238086
-9.248418355,-5.24606987
-9.255935652,-5.240512763
-9.479616014,-3.828613768
-8.93593813,-4.17189211
-9.564443506,-4.340338264
-9.640477378,-4.303254092
-8.880012587,-3.885673499
-9.511021383,-4.325506409
-9.123801109,-3.873346778
-8.966078002,-4.316733
-9.02341107,-4.219069062
-9.201702702,-3.720290205
-9.211072476,-4.54493921
-9.46263169,-4.303319461
-9.542038793,-4.097117968
-9.691116625,-3.825759357
-9.482761254,-4.213242401
-8.926296825,-4.317168389
-9.359811506,-3.985595088
-9.177137709,-4.026458441
-9.331548543,-3.782155377
-8.959049541,-3.765217783
-9.521368728,-3.94802235
-8.910833598,-3.872070081
-9.29887424,-4.112047626
-8.822685222,-3.895714325
-9.089737456,-4.316162957
-9.10842909,-4.210953558
-9.403433014,-4.303640225
-9.460284474,-3.791854534
-9.48353628,-4.57786879
-9.201701005,-4.124018718
-9.209270905,-4.058462577
-8.868046964,-4.33504013
-9.058717485,-3.723243701
-9.588479839,-3.762593207
-9.294888967,-3.86319677
-8.95549666,-4.299426559
-8.958113625,-3.750423898
-8.972788267,-3.764164085
-8.883930975,-3.858830366
-8.85283644,-3.908691807
-9.057473432,-2.875773625
-9.412472529,-3.134865472
-9.409463958,-3.052751311
-9.248065944,-3.490966584
-9.031185304,-3.425112747
-9.497394153,-3.34225233
-9.290339081,-3.047437241
-9.183488934,-3.4419206
-9.490788302,-3.046533417
-9.199076587,-3.692437284
-9.205188549,-3.249550657
-9.675019407,-3.508246284
-9.446706923,-3.014749049
-9.435015435,-2.889702024
-9.186704892,-3.423508604
-9.70787993,-3.322997913
-9.199503887,-2.835579322
-9.04172426,-3.56457022
-8.929577702,-3.614273165
-9.394716981,-3.437794619
-9.394606669,-3.605240078
-8.859577566,-3.219794583
-9.346051553,-2.890840913
-9.718416112,-3.638490384
-9.195050432,-2.966585199
-9.562965672,-3.454606982
-9.510993288,-3.271333519
-9.433781093,-3.452163742
-8.887059727,-3.528176849
-9.401751653,-2.509862861
-9.536458706,-1.996673891
-9.284622807,-2.169099579
-9.466477979,-2.352515643
-9.262987278,-2.44066971
-9.693342642,-2.076232555
-9.380731568,-2.369093698
-8.94236317,-2.434512983
-8.838427929,-2.359922169
-9.216792624,-2.605664698
-8.930369726,-2.270796302
-9.60555081,-2.262866929
-9.032731639,-2.287174762
-9.284945441,-1.266672765
-8.971211322,-1.522219755
-9.427985002,-1.678342747
-9.209341856,-1.285638736
-8.936896341,-1.660557894
-9.616296856,-1.589874085
-7.950534089,-9.751846794
-8.639334388,-9.633866443
-8.643273977,-9.453102245
-8.100332761,-9.699939606
-8.14918937,-9.259461969
-8.576114168,-9.76451799
-8.470845505,-9.758194141
-8.242968742,-9.235050204
-8.156466241,-9.813708588
-8.087473387,-9.267324783
-8.108636538,-9.604356928
-8.156387936,-9.44374472
-8.69628353,-9.618185121
-8.289871448,-9.003422938
-8.48150212,-8.611485146
-8.492053476,-8.174008298
-8.372841587,-8.392861242
-8.544797344,-8.885745049
-7.982690705,-8.623956797
-8.291227628,-8.128150335
-8.514930155,-8.756017349
-8.058344411,-8.242048622
-8.530434879,-8.690186359
-8.062092605,-8.893895256
-8.179587987,-8.831473407
-7.952917212,-8.507354069
-8.378509245,-8.596212147
-8.442380584,-8.783949899
-8.258017722,-7.68024873
-8.334446101,-7.524680574
-8.081665924,-7.821924712
-8.743924345,-7.72006368
-8.533481604,-7.26756864
-8.39502043,-7.581504974
-8.466749566,-7.65659091
-8.751056462,-7.569102871
-8.804449758,-7.327297712
-8.101219096,-7.576214959
-8.210023235,-7.585542546
-8.131020167,-7.99273607
-8.0423077,-7.92093895
-8.666316854,-7.671634524
-8.755248327,-7.240259973
-8.597036016,-7.890870059
-7.975948769,-7.296256501
-8.427135627,-7.808760117
-8.591645223,-8.0628817
-8.36991102,-6.690889526
-8.562577631,-7.208405384
-8.637731742,-6.728432276
-8.612650592,-6.897280252
-8.74886008,-6.576814971
-7.914279223,-6.470575883
-8.809078302,-6.871514276
-8.637162486,-6.516824185
-8.215167643,-6.382170476
-8.072123288,-6.803454499
-8.224680967,-6.946045805
-8.201148941,-6.969992238
-8.414381133,-7.071061313
-8.215968431,-7.140626015
-8.317998839,-6.5274622
-8.552816617,-7.159061999
-8.021239032,-6.814884467
-8.432941677,-6.687803554
-7.941100539,-6.86803693
-8.475239947,-6.884762512
-8.749103991,-6.968040634
-8.318050132,-6.794036276
-8.183466259,-6.644368699
-8.139521622,-6.737609177
-8.619140079,-6.548114988
-8.145387851,-6.794330994
-8.203888632,-6.554633482
-8.805722498,-7.099923705
-8.108899219,-6.808680009
-7.959136547,-7.10436888
-7.982201059,-6.580547671
-8.14762547,-7.014953488
-8.541259135,-7.207843529
-8.739651189,-6.337964492
-8.244217914,-6.858105051
-8.507348275,-7.077352169
-7.915316429,-6.702731802
-8.508076262,-6.462637062
-8.064333071,-6.840542648
-8.196263845,-6.614121158
-8.644238076,-7.071765186
-8.804861494,-7.164022948
-8.152195776,-6.959388833
-8.490841349,-6.869814716
-8.105158087,-6.691340517
-8.019276449,-7.148455816
-8.16047012,-7.125295184
-8.516037493,-6.20561457
-8.460643136,-5.789724566
-8.648064244,-6.099033678
-8.573047124,-6.177233055
-8.621920567,-6.329043853
-8.520204193,-5.637578469
-8.6246462,-5.552089263
-8.64978761,-5.961123267
-8.083152529,-5.673954659
-8.379234747,-6.230798254
-8.289498607,-5.991416599
-8.433622536,-5.533696717
-8.702779199,-6.09453868
-8.123871605,-6.180300508
-8.16318784,-6.158686367
-8.618069264,-6.216657899
-8.002364553,-5.661170127
-7.983221421,-5.711782706
-8.236905457,-5.62654926
-8.326407791,-5.914818221
-8.006510508,-5.45854834
-7.982273546,-6.184304928
-8.254274677,-5.71488897
-8.240010762,-5.914085399
-8.097327023,-6.210248702
-8.390773501,-6.10913559
-8.109569366,-6.274558419
-8.372967294,-6.072347208
-8.414078525,-5.667686648
-8.051154931,-5.619270605
-8.550776308,-6.131032192
-8.083704807,-5.872305041
-8.052121946,-6.051237962
-8.373462313,-5.862444496
-8.031094634,-6.080282218
-8.762578637,-6.094581715
-7.984805309,-6.103807462
-8.009516165,-5.896960601
-8.269408461,-6.131100785
-8.393289216,-5.468302347
-8.22618929,-5.496915574
-8.773963979,-5.56722867
-8.18373962,-5.629730486
-8.158981756,-6.278649626
-8.547919542,-5.875212364
-8.011216595,-5.08846459
-8.627428668,-5.442788992
-8.753846873,-5.289407604
-8.345000723,-5.251513211
-8.713620718,-4.770420631
-8.631552526,-4.986266618
-8.368767775,-4.765445149
-8.112999745,-5.4551197
-8.630904674,-5.269367026
-8.156702062,-5.159676444
-8.550155522,-5.450425716
-8.492226015,-5.428706534
-8.511964437,-5.412719791
-8.687255762,-4.68773614
-8.453859156,-4.7474673
-8.559052391,-4.616516392
-8.045964776,-4.738979741
-8.726077392,-4.593094637
-8.439492647,-5.058058916
-8.590466752,-5.314997569
-8.266856484,-5.341138811
-8.261291182,-4.657826702
-7.924079028,-4.707398302
-8.616300789,-4.61746397
-8.474324636,-5.07172801
-8.542530618,-4.922964042
-8.615959855,-4.797718917
-7.933956621,-5.457249267
-8.327035659,-5.085036664
-8.527046197,-5.318159316
-8.495175426,-4.918831297
-8.46441261,-4.894964728
-8.436955125,-5.110783439
-8.215670932,-4.652636014
-7.999313965,-5.081075124
-8.065888416,-5.114873721
-8.427515347,-4.867989878
-8.163332999,-4.849096292
-8.377614318,-5.156838452
-8.378288838,-4.848064556
-8.792959499,-4.776649294
-8.672525719,-4.920709484
-8.221396679,-5.11596686
-8.17487242,-5.441595496
-8.183672731,-4.978727531
-8.396941276,-5.211510736
-7.924928067,-5.206354207
-8.82151951,-5.405009567
-8.6958544,-5.152708264
-8.588424746,-4.894254374
-8.642924143,-5.226733287
-7.934472075,-5.161165054
-8.370418886,-5.151321106
-8.109669498,-4.779157639
-8.017024263,-4.93753925
-8.481663519,-4.983591163
-8.698889813,-5.431520667
-8.395199288,-5.26384702
-8.610396692,-4.931466802
-8.701315933,-5.01030209
-8.193753763,-5.369391005
-8.333245337,-5.04772781
-8.642632819,-4.610011299
-8.371598031,-4.94988463
-8.240109277,-4.792509323
-8.042572399,-4.660700115
-8.172669224,-5.016026068
-8.343022034,-5.344866257
-8.757840923,-5.037071893
-8.100175714,-4.683312278
-8.171096452,-3.756878952
-8.240433513,-4.465627833
-8.44000333,-4.567288676
-8.552646289,-4.174347938
-8.645461955,-4.365349246
-8.67007568,-4.110428014
-8.758213151,-3.966264327
-8.406950214,-4.485515462
-8.393196578,-4.538769787
-8.12890624,-4.324940984
-8.449921676,-4.220551048
-8.751076263,-3.800546858
-8.122048156,-4.371227192
-8.538463951,-3.751869105
-8.372972834,-4.352891137
-8.230052255,-4.452197291
-8.803766329,-4.080075136
-7.956070132,-4.495412636
-8.529749338,-3.873867159
-8.430660459,-4.454396039
-8.543081753,-4.222755031
-8.790551123,-4.569973868
-8.138859734,-4.579289095
-8.585636636,-4.561714309
-8.129304566,-4.241646355
-8.391908752,-4.539315608
-8.531670733,-3.869912149
-8.010676779,-3.826570966
-8.473047482,-4.483772907
-8.707699604,-4.061786138
-8.515445854,-4.15807957
-8.063039163,-4.09764166
-8.156727292,-4.1725699
-8.027045643,-4.310465097
-8.178751471,-4.564330194
-8.521780278,-4.465117402
-8.061676475,-3.829966772
-8.686801774,-4.503443825
-8.263087633,-4.051061168
-8.607363939,-4.022430695
-8.611370778,-4.390956863
-8.437409508,-4.363434929
-8.1452894,-4.133540042
-8.430053275,-4.245091565
-8.36092086,-4.203192074
-8.643458914,-4.333547547
-8.1150302,-4.357350295
-8.195899813,-3.908875551
-8.513085435,-3.716751142
-8.470506989,-4.490897617
-8.46920158,-3.865070052
-8.752401603,-4.427434042
-8.273700618,-4.179640365
-8.808910406,-3.547076317
-7.966890825,-3.503906438
-8.598980411,-2.863233818
-8.284798127,-3.309623274
-8.236149191,-3.429161477
-8.498311528,-3.579849147
-8.782029649,-3.378851498
-8.188800107,-3.57007841
-8.702109147,-3.241035679
-7.948017251,-3.410957542
-8.305855212,-3.676443993
-8.597625658,-3.317844226
-8.564256461,-3.297730623
-8.154188191,-3.009508093
-8.604595384,-3.108918805
-8.799794262,-3.368944498
-7.971223669,-2.976304725
-8.430187239,-3.607691237
-8.49984495,-3.496565171
-8.100682733,-3.03368797
-8.368886429,-2.909451638
-8.72060609,-2.958175448
-8.475446533,-3.399366287
-8.004680723,-3.643652255
-8.111549224,-3.581922486
-8.091593922,-2.86359445
-8.727058022,-3.486555457
-7.943902516,-2.983491789
-8.326024201,-2.955703898
-8.626650595,-3.020039694
-8.503669389,-3.161307169
-8.759327519,-3.107148427
-8.008481982,-3.574440961
-8.507848009,-3.03220463
-8.709070149,-3.023144963
-8.384522934,-3.631533597
-8.62186822,-2.945482574
-8.021340526,-3.538853699
-8.212486259,-3.193209943
-8.157083195,-3.401832088
-8.138163721,-3.341396507
-8.50345731,-3.262004485
-8.571828329,-3.51336134
-8.361796001,-3.485304093
-8.509245308,-3.604509534
-8.719975132,-2.875058666
-8.181081314,-2.899395382
-8.729536859,-2.985934742
-8.285146154,-3.61775136
-8.099703338,-3.177417411
-8.255774149,-3.485463427
-8.35747981,-3.572901385
-8.525237363,-3.422803938
-8.74397087,-2.451721623
-7.945245574,-2.083291395
-8.79892152,-2.058338872
-8.613780063,-2.07289879
-7.997725927,-2.790260969
-8.820799271,-2.768794843
-8.463890806,-2.692501791
-8.025814974,-2.348874328
-8.813224573,-2.231100332
-8.204643389,-2.238492219
-8.145766408,-2.52611109
-8.609846753,-2.355819177
-8.666956662,-2.509667496
-8.072823684,-2.550827606
-8.771390211,-2.680080101
-8.483820318,-2.538498991
-8.207716801,-2.104305058
-8.180860676,-2.090684022
-8.701262306,-2.096100615
-8.163136151,-2.426666597
-8.707588342,-2.808005134
-8.744242162,-2.334777939
-8.064036522,-2.049686781
-8.089804942,-1.214523983
-8.448381065,-1.539027649
-8.581395408,-1.393552295
-8.273550238,-1.6667182
-8.368006322,-1.074846723
-8.324401448,-1.675086674
-8.548685612,-0.356096969
-8.730667539,-0.83899955
-8.77363119,-0.106615554
-8.029533449,0.047246807
-8.144069213,0.878606371
-7.9688776,0.876619055
-7.948085448,2.264003754
-8.483014683,1.785311299
-7.601608376,-9.177099559
-7.458659416,-9.208968745
-7.607978614,-9.338999764
-7.067328383,-9.21541495
-7.790743013,-9.619649498
-7.211167206,-9.258123141
-7.716075282,-9.194228048
-7.745086885,-9.621857009
-7.643898277,-9.089623904
-7.763295296,-9.345251196
-7.496075628,-9.712108138
-7.711093745,-9.340761796
-7.032187078,-9.804623602
-7.03294944,-9.220252697
-7.67620356,-8.834790792
-7.687250009,-8.091820099
-7.564829427,-8.439931485
-7.625309444,-8.444809734
-7.521296948,-8.846135298
-7.569528728,-8.962461537
-7.846828097,-8.373555075
-7.46638786,-8.936286112
-7.601828765,-8.756516613
-7.415521557,-8.213742372
-7.578024165,-8.794148322
-7.587503593,-8.283726005
-7.339942487,-8.10021881
-7.493746273,-8.645419039
-7.383634199,-7.463699943
-7.013139435,-8.027995766
-7.23157091,-7.607963395
-7.228131424,-7.531759123
-7.216317397,-7.80050302
-7.671150437,-7.710748599
-7.582990419,-7.479324673
-7.505145471,-7.360205789
-7.163185384,-7.769326647
-7.291107976,-7.608939138
-7.672544989,-7.656633047
-7.519257802,-7.985677295
-7.17463728,-8.041577365
-7.106579293,-7.282154604
-7.182513599,-7.914146335
-7.073937974,-7.773950005
-7.522094416,-6.869222502
-7.555712942,-7.197442705
-7.381463085,-6.410030546
-7.346286077,-6.514368977
-7.451198494,-6.710861093
-7.660346409,-6.952118262
-7.001309979,-6.549479868
-7.852135364,-6.913391298
-7.814060527,-6.778901208
-7.08980549,-7.028726642
-7.488832149,-6.807794014
-7.286531434,-7.109877751
-7.724027004,-6.926934359
-7.380505847,-7.09306374
-7.324165025,-6.997726316
-7.082832431,-7.089993405
-7.828513731,-6.513638032
-7.054967642,-6.391963094
-7.642836767,-6.811309231
-7.719372327,-7.036832166
-7.824642853,-6.880489752
-7.079171818,-6.471655665
-7.906860859,-7.108640688
-7.362757154,-6.944340759
-7.755441041,-6.432515618
-7.20142762,-7.031369756
-7.042402007,-6.469264504
-7.117266295,-6.98639678
-7.114919962,-6.827981175
-7.391346897,-6.610630994
-7.5078863,-6.599868625
-7.876734994,-6.38775847
-7.421616653,-6.385756781
-7.309504158,-6.929413551
-7.037777635,-6.733415707
-7.252865681,-6.579228578
-7.420838206,-7.175290914
-7.194420144,-7.154419763
-7.901637221,-6.359192777
-7.204938017,-6.36010477
-7.635096245,-6.703708961
-7.795099177,-7.064558388
-7.521000976,-6.584629588
-7.691125542,-6.998561625
-7.259005497,-7.051659017
-7.325453841,-6.809651568
-7.101075273,-6.649157989
-7.120588699,-6.279946832
-7.567544003,-5.791988669
-7.198474398,-6.161090333
-7.17393388,-6.058391987
-7.818105483,-6.24090953
-7.903738318,-5.505223549
-7.691435599,-6.035323751
-7.126089655,-5.592135801
-7.173964943,-5.526081869
-7.683549123,-5.743847936
-7.852322727,-5.844224872
-7.476537007,-6.286030213
-7.259932912,-6.14108153
-7.284359642,-6.117368851
-7.60523562,-5.638632278
-7.097139639,-6.331076365
-7.758421387,-5.549750515
-7.060426064,-5.974898249
-7.541944158,-5.765194504
-7.584641738,-6.090347346
-7.098271761,-5.915986395
-7.421242657,-6.218637424
-7.65517186,-5.854382795
-7.115059824,-6.237495501
-7.73335818,-6.040773663
-7.726669876,-5.833900069
-7.177112465,-5.879756561
-7.130346635,-6.312762329
-7.506428528,-6.102373625
-7.031105294,-6.28635365
-7.295418683,-5.483061692
-7.104666059,-5.603250703
-7.750406713,-5.745944591
-7.510646072,-5.982982383
-7.592247875,-6.041736166
-7.073859202,-5.855008566
-7.307069819,-6.203627068
-7.690028919,-6.182188313
-7.265661553,-5.910184004
-7.38930443,-6.123122586
-7.863157921,-5.848078465
-7.662517016,-5.733428982
-7.753714207,-5.750949342
-7.863262947,-6.232252033
-7.883010119,-5.914281417
-7.502654816,-6.119105931
-7.058007012,-6.070839086
-7.177487263,-5.551545957
-7.714768846,-5.671261016
-7.840025504,-6.104307054
-7.905975867,-5.672301497
-7.770180626,-6.055021235
-7.898698466,-5.811342378
-7.760453297,-5.633036691
-7.741806511,-5.977223936
-7.696489321,-5.515427691
-7.288503175,-6.329788668
-7.894140725,-6.032833018
-7.680680347,-5.204686273
-7.850091719,-5.021217792
-7.771098101,-5.399431642
-7.117710095,-5.115465284
-7.620994993,-5.329572053
-7.406075077,-5.331057589
-7.812165712,-4.936416933
-7.215079997,-4.980052499
-7.024476024,-5.310199911
-7.175463994,-4.681699013
-7.605207901,-4.736946864
-7.014678392,-4.971587206
-7.184498054,-4.820484292
-7.661178402,-5.440790505
-7.709984903,-4.624432749
-7.266263822,-5.293287161
-7.208494686,-5.379643379
-7.18438799,-4.949849572
-7.545143512,-5.191128111
-7.17058108,-5.130297054
-7.085990036,-5.113311203
-7.657252423,-5.108731087
-7.30624886,-4.991576167
-7.370823357,-5.067658625
-7.183007517,-5.11832368
-7.131276898,-5.303406975
-7.535113818,-5.15851906
-7.732744169,-5.037317609
-7.671038323,-5.14154782
-7.163866274,-5.01808545
-7.734645987,-4.64872314
-7.613693643,-4.898155681
-7.418270016,-4.597102713
-7.319480829,-5.333905761
-7.321029072,-4.691135362
-7.214154594,-4.918166526
-7.699567272,-5.196650372
-7.434707125,-5.411206965
-7.691087256,-4.75417563
-7.152416162,-4.792230166
-7.811887622,-4.895646056
-7.395968876,-5.274334944
-7.819297002,-4.749335018
-7.721853806,-4.778713639
-7.12262032,-5.334587022
-7.776656027,-5.391568933
-7.784347102,-4.82048005
-7.605523354,-5.065245564
-7.558831491,-5.039901425
-7.79711257,-4.945375283
-7.254160591,-4.731378818
-7.547490595,-5.328459722
-7.124545088,-4.677218506
-7.514625491,-4.915590986
-7.168523023,-5.21698413
-7.578406714,-4.781821344
-7.487004267,-5.432286103
-7.269820239,-4.90870895
-7.414024991,-4.582651863
-7.734252917,-4.815963267
-7.887060592,-5.313080055
-7.56820949,-5.074282968
-7.840318003,-4.856458615
-7.143646562,-4.941816804
-7.528068524,-5.252708692
-7.481722129,-4.982304048
-7.617164657,-4.778354466
-7.279499774,-4.621439745
-7.719001184,-5.367118992
-7.324629881,-4.719800875
-7.189422455,-3.922004436
-7.304261461,-4.040067351
-7.59873382,-3.73101091
-7.623244218,-4.216759893
-7.212605857,-4.222191387
-7.427694862,-4.333036428
-7.49131023,-4.105806405
-7.74633576,-4.182419069
-7.733931646,-4.024201422
-7.869488691,-4.198652353
-7.08794597,-3.88628792
-7.332047606,-4.151816814
-7.503645071,-4.309763216
-7.643485573,-3.95318531
-7.329685872,-4.04566195
-7.26093871,-4.410804326
-7.32796241,-4.243962196
-7.187710688,-3.873273168
-7.018611002,-4.115990868
-7.739158268,-4.436175225
-7.414167089,-3.999814725
-7.155330232,-3.935432864
-7.256770729,-4.088699348
-7.58688446,-3.770857486
-7.105775368,-4.185471022
-7.845225388,-3.705383882
-7.092779989,-4.468545053
-7.455954226,-4.096655556
-7.865104897,-4.406500429
-7.78224272,-3.722652112
-7.583591137,-4.350584252
-7.847127182,-3.89011413
-7.369811858,-3.747664098
-7.599762578,-4.329769327
-7.754593041,-4.545428197
-7.545748146,-4.462556475
-7.235238731,-4.035353076
-7.312899144,-3.820036825
-7.890863541,-4.434735507
-7.757303277,-4.326701368
-7.245800251,-4.434485635
-7.466734998,-4.550695787
-7.765500926,-4.326714115
-7.071994064,-4.527196886
-7.875483148,-4.246864074
-7.55333077,-3.788677632
-7.277579631,-4.152088234
-7.623614808,-4.382524457
-7.387196499,-3.83992151
-7.730585441,-4.332925872
-7.691300167,-4.441150996
-7.39045917,-4.288094154
-7.70290545,-4.036723924
-7.124936878,-2.874044733
-7.817018886,-3.528324825
-7.241265154,-3.041983618
-7.415223583,-3.502267256
-7.22865341,-3.33535571
-7.567275295,-3.4228559
-7.251548395,-3.124682664
-7.172110096,-3.154394721
-7.08249539,-3.112686104
-7.02498359,-3.528644834
-7.155504881,-3.253714195
-7.668969744,-3.417625213
-7.109126399,-3.14628417
-7.019929029,-3.692207989
-7.128308798,-2.97090747
-7.742078323,-3.129550995
-7.223063727,-3.217533047
-7.651624758,-3.624376248
-7.064810949,-2.995261921
-7.413381072,-3.21620029
-7.432572323,-3.602789796
-7.172931468,-2.847857163
-7.574516754,-3.186808516
-7.288049813,-3.342543335
-7.465293829,-2.905519265
-7.394904353,-3.615490714
-7.329505895,-3.276055661
-7.648027325,-3.1048756
-7.329565847,-3.437906829
-7.601627046,-3.677883623
-7.574232647,-3.307534818
-7.043693627,-3.652830299
-7.40071325,-3.068720905
-7.165258264,-3.640236779
-7.102480232,-3.416210329
-7.405511979,-3.467419543
-7.290652727,-3.505921297
-7.699402804,-3.611712507
-7.117057236,-3.382752202
-7.338414222,-2.982934803
-7.442063474,-3.080447048
-7.815513056,-3.444542994
-7.236450737,-3.269127839
-7.254619924,-3.272088112
-7.087438766,-3.57617472
-7.696855034,-3.318433193
-7.16285878,-3.693121505
-7.81338641,-3.435146622
-7.076496414,-3.254690943
